blueprint_run_id	field_bucket	source_layer	table_name	field_name	proposed_role	rationale	dependency_for_join	ambiguity_flag	notes_placeholder	upstream_source_type	upstream_bucket_or_role	upstream_rule	manual_review_priority	missing_like_fraction	non_missing_count	distinct_non_missing_count	paired_field_name	evidence_rule	evidence_rate
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_analyte	analyte_type_id	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.0	6315	4	bcr_analyte_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_analyte	bcr_analyte_barcode	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	primary_link_candidate	role_primary_canonical_level_identifier	low	0.0	6315	6315	bcr_analyte_uuid	exact_pair_one_to_one_same_table	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_analyte	bcr_analyte_uuid	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	primary_link_candidate	role_primary_canonical_level_identifier	low	0.0	6315	6315	bcr_analyte_barcode	exact_pair_one_to_one_same_table	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_analyte	bcr_patient_uuid	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	overlapping_link_candidate	role_overlapping_repeated_strong_identifier	medium	0.0	6315	1101	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_analyte	bcr_sample_barcode	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	overlapping_link_candidate	role_overlapping_repeated_strong_identifier	medium	0.0	6315	2300	bcr_analyte_barcode	barcode_prefix_same_row	0.999367
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_analyte	subportion_sequence	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.365954	4004	4	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_diagnostic_slides	bcr_patient_barcode	later_biospecimen_side_or_overlap_identifier	Carry forward any remaining audited biospecimen identifier evidence as later-expansion material instead of dropping it from the blueprint.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	primary_link_candidate	role_primary_patient_best_barcode_candidate	medium	0.0	1142	1071	bcr_patient_uuid	exact_pair_one_to_one_same_table	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_diagnostic_slides	bcr_patient_uuid	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	1142	1071	bcr_patient_barcode	exact_pair_one_to_one_same_table	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_diagnostic_slides	bcr_sample_barcode	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	1142	1071	bcr_patient_barcode	barcode_prefix_same_row	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_diagnostic_slides	ffpe_slide_uuid	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	1142	1142	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_portion	bcr_patient_uuid	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	overlapping_link_candidate	role_overlapping_repeated_strong_identifier	medium	0.0	2310	1101	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_portion	bcr_portion_barcode	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	primary_link_candidate	role_primary_canonical_level_identifier	low	0.0	2310	2309	bcr_portion_uuid	exact_pair_one_to_one_same_table	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_portion	bcr_portion_uuid	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	primary_link_candidate	role_primary_canonical_level_identifier	low	0.0	2310	2309	bcr_portion_barcode	exact_pair_one_to_one_same_table	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_portion	bcr_sample_barcode	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	overlapping_link_candidate	role_overlapping_repeated_strong_identifier	medium	0.0	2310	2300	bcr_portion_barcode	barcode_prefix_same_row	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_portion	portion_number	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.0	2310	31	bcr_portion_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_portion	portion_sequence	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.07619	2134	9	bcr_portion_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_protocol	bcr_analyte_barcode	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	6315	6315	bcr_sample_barcode	barcode_prefix_same_row	0.999367
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_protocol	bcr_patient_uuid	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	6315	1101	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_protocol	bcr_sample_barcode	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	6315	2300	bcr_analyte_barcode	barcode_prefix_same_row	0.999367
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_sample	pathology_report_uuid	ambiguous_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	manual_identifier_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	ambiguous_candidate	role_ambiguous_generic_or_conflicted_identifier	high	0.513032	1121	1106	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	bcr_patient_uuid	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	1064	887	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	bcr_sample_barcode	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	1064	940	bcr_patient_uuid	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	bcr_shipment_portion_uuid	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	side_table_candidate	role_side_table_strong_identifier	medium	0.0	1064	1064	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	portion_number	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.0	1064	15	bcr_shipment_portion_uuid	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	portion_sequence	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.022556	1040	9	bcr_shipment_portion_uuid	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	shipment_portion_bcr_aliquot_barcode	ambiguous_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	manual_identifier_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	ambiguous_candidate	role_ambiguous_generic_or_conflicted_identifier	high	0.0	1064	1064	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	shipment_portion_day_of_shipment	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.0	1064	6	bcr_shipment_portion_uuid	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	shipment_portion_month_of_shipment	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.0	1064	6	bcr_shipment_portion_uuid	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_shipment_portion	shipment_portion_year_of_shipment	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	secondary_link_candidate	role_secondary_level_helper_field	medium	0.0	1064	4	bcr_shipment_portion_uuid	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_slide	bcr_patient_uuid	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	overlapping_link_candidate	role_overlapping_repeated_strong_identifier	medium	0.0	1995	1101	bcr_sample_barcode	same_row_copresence_only	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_slide	bcr_sample_barcode	later_biospecimen_side_or_overlap_identifier	Keep overlapping and side-table biospecimen identifiers for later expansion rather than making them automatic first-baseline requirements.	later_side_link_review	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	overlapping_link_candidate	role_overlapping_repeated_strong_identifier	medium	0.0	1995	1283	bcr_slide_barcode	barcode_prefix_same_row	0.991479
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_slide	bcr_slide_barcode	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	primary_link_candidate	role_primary_canonical_level_identifier	low	0.0	1995	1991	bcr_slide_uuid	exact_pair_one_to_one_same_table	1.0
20260413T081835Z	deferred_for_later_expansion	biospecimen	biospecimen_slide	bcr_slide_uuid	child_biospecimen_identifier	Keep deeper biospecimen identifiers for later expansion because the first baseline blueprint requires only the sample anchor, not mandatory child-layer joins.	later_child_layer_expansion	True	[fill in during cohort blueprint review]	biospecimen_identifier_crosswalk	primary_link_candidate	role_primary_canonical_level_identifier	low	0.0	1995	1991	bcr_slide_barcode	exact_pair_one_to_one_same_table	1.0
